-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-3.7666e-13,0.25085,0.0093834,2.6075e-12,-1.7202e-12,0.00024504,1.5568e-05,9.4864e-14,-9.1957e-14,1.8603e-07,2.2132e-08,-1.1355e-15,-4.3806e-14,5.0373e-11,1.5556e-11,0.53798
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-6.7286e-13,0.26472,0.011084,2.3124e-12,9.535e-13,0.00023033,2.0011e-05,2.0615e-13,5.9098e-14,1.6489e-07,2.585e-08,4.5045e-14,4.3974e-15,3.6484e-11,1.9416e-11,0.57546
-9.7921e-13,0.26625,0.011341,4.5423e-12,-1.2844e-12,0.0002398,2.0145e-05,-8.2898e-15,-8.6972e-13,1.7481e-07,2.6255e-08,-9.5329e-16,-1.5444e-13,1.3489e-10,2.8637e-11,0.57488
-9.7921e-13,0.26625,0.011341,4.5423e-12,-1.2844e-12,0.0002398,2.0145e-05,-8.2898e-15,-8.6972e-13,1.7481e-07,2.6255e-08,-9.5329e-16,-1.5444e-13,1.3489e-10,2.8637e-11,0.57488
-9.7921e-13,0.26625,0.011341,4.5423e-12,-1.2844e-12,0.0002398,2.0145e-05,-8.2898e-15,-8.6972e-13,1.7481e-07,2.6255e-08,-9.5329e-16,-1.5444e-13,1.3489e-10,2.8637e-11,0.57488
