0.038116,1.2506
0.043494,1.2506
0.043572,1.2526
0.043593,1.2525
0.043545,1.2544
0.043564,1.2543
0.042436,1.2561
0.04354,1.2561
0.043502,1.2577
0.04352,1.2577
0.043488,1.2593
0.043503,1.2592
0.043475,1.2607
0.043489,1.2606
0.043465,1.262
0.043345,1.262
0.043458,1.2632
0.043468,1.2632
0.043452,1.2643
0.043462,1.2643
0.043448,1.2654
0.043456,1.2653
0.032741,1.2663
0.043453,1.2662
0.043445,1.2671
0.04345,1.267
0.043166,1.2677
0.043449,1.2677
0.041115,1.2683
0.043449,1.2683
0.043449,1.2688
0.04345,1.2688
0.043451,1.2692
0.043451,1.2691
0.043406,1.2694
0.043432,1.2694
0.043404,1.2696
0.043455,1.2696
0.043462,1.2697
0.043458,1.2696
0.037812,1.2696
0.03268,1.2695
0.032291,1.2694
0.042313,1.2694
0.030997,1.2692
0.042804,1.2691
0.04347,1.2688
0.043178,1.2687
0.042725,1.2683
0.04233,1.2682
0.009917,1.2677
0.043433,1.2676
0.043406,1.267
0.043484,1.2669
0.043501,1.2661
0.043488,1.2661
0.043507,1.2652
0.043481,1.2651
0.032507,1.2642
0.043498,1.2641
0.006777,1.263
0.043482,1.2629
0.043419,1.2617
0.041989,1.2617
0.016978,1.2604
0.043516,1.2603
0.043544,1.2589
0.033659,1.2588
0.043371,1.2573
0.043435,1.2572
0.042842,1.2556
0.037062,1.2555
0.043575,1.2537
0.043538,1.2537
0.043589,1.2518
0.043563,1.2517
0.043604,1.2498
0.043577,1.2497
0.043619,1.2476
0.032171,1.2475
0.043639,1.2453
0.043611,1.2453
0.043653,1.2429
0.0063289,1.2429
0.043259,1.2404
0.043655,1.2404
0.037177,1.2378
0.043681,1.2377
0.043709,1.2351
0.043711,1.235
0.043779,1.2322
0.043745,1.2322
0.043813,1.2293
0.043784,1.2292
0.043863,1.2262
0.04274,1.2261
0.043913,1.223
0.043876,1.223
0.042094,1.2197
0.035321,1.2197
0.04375,1.2163
0.043975,1.2162
0.043034,1.2128
0.044019,1.2127
0.043912,1.2091
0.044138,1.2091
0.014265,1.2054
0.044225,1.2053
0.044363,1.2015
0.044317,1.2015
0.043527,1.1975
0.044424,1.1975
0.044587,1.1934
0.044543,1.1934
0.044718,1.1892
0.044673,1.1892
0.044862,1.1849
0.044816,1.1849
0.042052,1.1805
