Om,normR,smin,smax,cond,stepnorm
1.2728603462849843e+00,2.0196727557150878e-04,4.4515930516186873e-02,6.2785187028529839e+00,1.4103981720813385e+02,4.6669402789982660e-03
1.2734643425381706e+00,3.5644216792526522e-06,4.5250160867353888e-02,6.2854899329361587e+00,1.3890536105189582e+02,3.3315146303660446e-05
1.2775559481507133e+00,3.2232015725234659e-03,6.6100535366965696e-02,6.2962599687385374e+00,9.5252783260892414e+01,2.6635581050812884e-02
1.2736844449259959e+00,1.7648755203983411e-04,6.1769485123168051e-02,6.2511653066286144e+00,1.0120151227040053e+02,1.3806987322621154e-03
1.2733857877823880e+00,3.1248271192815033e-06,6.3473941932849193e-02,6.2478460342461855e+00,9.8431668870604440e+01,4.5537761175125867e-05
1.2734268949420071e+00,1.1052970331283530e-03,6.4477442026047632e-02,6.3421235055832632e+00,9.8361896909948271e+01,6.2041679754624567e-04
1.2733076179901550e+00,2.5159475298514889e-07,6.4545723158270507e-02,6.3408299115489788e+00,9.8237801070116333e+01,1.0439437339750371e-07
1.2699364100749075e+00,2.5243611797529049e-04,4.3538017518400592e-02,6.3043798404801663e+00,1.4480172042320780e+02,7.5319225991200981e-03
1.2689285683362945e+00,9.4427003507269144e-06,4.4756090665200914e-02,6.2928335516549607e+00,1.4060284216350939e+02,7.9698382992766118e-05
1.2626867438675420e+00,4.6080530908803078e-04,4.5651390792882426e-02,6.2210152915208807e+00,1.3627219638817243e+02,7.8110621661377872e-03
1.2617028061671773e+00,9.9757573707283175e-06,4.7272778341439843e-02,6.2098412861109722e+00,1.3136188529598982e+02,1.4883581831079165e-04
1.2537739170739624e+00,3.3682374690740132e-03,5.1591441388685030e-02,6.1178789408653245e+00,1.1858321411828378e+02,4.9493461715418484e-02
1.2663296805924498e+00,2.2055144579623881e-03,3.6988460729485473e-02,6.2594283075643062e+00,1.6922651508378618e+02,5.8136282467116343e-02
1.2592308147967033e+00,1.5058464216915690e-03,5.4750185574414079e-02,6.1798477905570319e+00,1.1287354966418609e+02,1.6694706993802873e-02
1.2622192844145270e+00,6.6833567513436198e-04,5.0207260186146553e-02,6.2135120027592619e+00,1.2375724107872603e+02,1.3222611363237782e-02
1.2646623808811903e+00,5.0974103737136553e-05,5.1509599360166518e-02,6.2413816942513387e+00,1.2116929216649923e+02,2.5037059957797283e-05
1.2645154905852374e+00,3.7919613430520547e-07,5.1753533640448532e-02,6.2397242428816240e+00,1.2056614889780009e+02,6.6498809587108337e-06
1.2682942246174302e+00,2.6678570756608983e-04,4.5661304933058908e-02,6.2823989310758517e+00,1.3758693362544219e+02,5.8725643768716149e-03
1.2690217750946480e+00,5.3454265222057570e-06,4.6665638432722430e-02,6.2907681843995729e+00,1.3480514562056052e+02,5.5613074252026414e-05
1.2742071327803803e+00,3.6355040877684497e-04,7.2830183459374531e-02,6.3179590162838792e+00,8.6749184420331787e+01,3.1346797796249718e-03
1.2733735896467864e+00,7.8082113759370805e-06,7.2432583891640506e-02,6.3083233565650660e+00,8.7092341838893233e+01,6.9662989126427952e-05
1.2693717109002112e+00,3.0544507618429363e-04,5.3137143213264897e-02,6.2605236123844765e+00,1.1781821968219079e+02,7.8373420366189498e-03
1.2684459881703500e+00,8.4241378771423486e-06,5.4321977249644812e-02,6.2498500015137513e+00,1.1505196088116649e+02,7.6237574406594116e-05
1.2624357540022815e+00,7.7775645220370124e-04,4.5375707708177532e-02,6.1899690544287731e+00,1.3641592312428500e+02,1.1687702317889683e-02
1.2640811539809211e+00,2.9793573404654492e-05,4.3163432676938555e-02,6.2088108741592549e+00,1.4384423316444224e+02,4.0402532718584918e-04
1.2619635372842530e+00,1.1419490107218494e-03,5.9834109531121643e-02,6.2216134447756675e+00,1.0398104849441448e+02,7.2462961638786244e-03
1.2634260385248377e+00,1.6686569302123112e-05,5.9679731447963513e-02,6.2382440434486410e+00,1.0452868825135292e+02,3.9140418456499203e-05
1.2640184635083365e+00,4.7155152449486023e-05,4.8468321867172752e-02,6.2443381216907481e+00,1.2883338810044492e+02,8.3025349645493216e-04
1.2648840784588256e+00,1.0544809222462058e-04,3.7503527777408285e-02,6.2536201411171746e+00,1.6674751714648792e+02,2.5469102176311083e-03
1.2653187112494386e+00,1.7094499934985675e-06,3.7708648908383359e-02,6.2585731541697882e+00,1.6597182172651077e+02,6.9421498441763522e-06
1.2668120451251781e+00,2.3250347419164088e-04,3.1420341817247378e-02,6.2629078605861892e+00,1.9932653492484698e+02,6.2013637711730045e-03
1.2657241448457099e+00,1.0319679937590481e-05,3.0943866958135998e-02,6.2505210242782958e+00,2.0199547240603880e+02,6.7867911076003614e-05
1.2657991738457972e+00,2.0054110986118005e-03,6.2251950917095927e-02,6.2493651656752238e+00,1.0038826211242471e+02,3.4128309679839701e-02
1.2600684168854877e+00,1.2139774564895909e-03,7.6937759753057597e-02,6.2336192938131649e+00,8.1021585679396310e+01,4.0702635052806508e-03
1.2602393680953343e+00,2.5767315411646931e-06,7.8969055912689309e-02,6.2357548326619661e+00,7.8964535672762935e+01,3.2636863751873476e-05
1.2574178366220679e+00,2.0029125746243480e-03,5.4546166424863055e-02,6.1909539380633651e+00,1.1349934090402776e+02,1.4905660609575067e-02
1.2599269482094801e+00,1.1738033864637470e-04,5.8421858600466926e-02,6.1671162109855082e+00,1.0556179414217094e+02,1.4972378052423052e-04
1.2599670993291525e+00,1.5036924563993379e-07,5.8812969693757107e-02,6.1675854705782305e+00,1.0486777836067864e+02,2.0687561868699322e-06
1.2581078745958545e+00,1.2867842032166421e-04,4.8990442628526108e-02,6.1461490045740117e+00,1.2545608234605412e+02,2.7397568104281754e-03
1.2576963388807934e+00,1.4643416440290140e-06,4.9233596952014472e-02,6.1415062543789256e+00,1.2474218083973724e+02,4.1027215734920575e-06
1.2549435357078078e+00,1.9115037606959231e-04,4.0701779234340978e-02,6.1101974365106226e+00,1.5012113847237705e+02,5.3560448194341567e-03
1.2542277967878181e+00,4.2874809140934710e-06,4.1330880706527649e-02,6.1021473659793983e+00,1.4764135826933025e+02,3.2146191179906880e-05
1.2499581340177608e+00,3.0077881005904331e-04,3.6263204818093316e-02,6.0540645965178852e+00,1.6694786428521189e+02,8.2652002689445822e-03
1.2488202231791652e+00,1.2060481809197069e-05,3.7726613525834722e-02,6.0413213372942289e+00,1.6013420693477315e+02,1.4333503263420669e-04
1.2423884327677170e+00,1.9568044550090664e-03,4.6470811740327911e-02,5.9799604602319398e+00,1.2868207453846691e+02,2.4446826512616475e-02
1.2467247663477263e+00,1.9614001004345885e-04,4.2225060217232886e-02,6.0283965413468152e+00,1.4276821655985484e+02,2.6956305563699684e-03
1.2470164079119981e+00,3.2581516544240414e-06,4.4022315149634124e-02,6.0316394119152204e+00,1.3701322593810357e+02,6.9431238704366650e-05
1.2478333909361987e+00,1.1485636989490018e-03,4.9150825178650395e-02,6.0620394572311245e+00,1.2333545642819213e+02,1.7844244735809301e-02
1.2510544545548801e+00,9.3747756237876555e-05,5.2371676790680714e-02,6.0981282083597499e+00,1.1643943028085138e+02,2.4099645995140004e-04
1.2506037898202249e+00,2.3650917727988756e-06,5.2384492975725665e-02,6.0930500969988666e+00,1.1631400345560874e+02,3.1826234150330964e-05
1.2560028080026742e+00,2.2345549350484923e-03,3.6814795135302128e-02,6.1828794176176771e+00,1.6794550655230574e+02,4.5490346052712204e-02
1.2465788132412923e+00,1.0655266499978973e-03,3.3006630809840745e-02,6.0777387762446340e+00,1.8413690301382078e+02,2.2723369717296146e-02
1.2528463729637769e+00,8.9461650967707332e-04,3.9035493743328729e-02,6.1473036563077397e+00,1.5747984889670647e+02,2.2041338812822931e-02
1.2507092803272242e+00,4.6884833598425047e-04,3.7470219469374809e-02,6.1234442069091193e+00,1.6342162639089793e+02,1.6716958769838350e-02
1.2479535239768116e+00,7.1056541797704051e-05,3.8302538810753121e-02,6.0925790165275204e+00,1.5906462614997938e+02,6.2520057017018842e-04
1.2481399249168912e+00,7.1460021496936551e-07,3.8629589040285503e-02,6.0946342294676956e+00,1.5777113815815659e+02,2.0284630423729934e-05
1.2432583808615865e+00,3.4532244931222784e-04,3.5853799295174515e-02,6.0406173746189884e+00,1.6847914289049925e+02,8.0745448869220561e-03
1.2420840840024483e+00,1.3530153487472126e-05,3.7541578075038287e-02,6.0274418458513832e+00,1.6055376877881113e+02,1.7472499997729828e-04
1.2351089628385927e+00,8.7900440055944961e-04,4.3699226142745351e-02,5.9873457654708622e+00,1.3701262685780628e+02,9.3452783573123518e-03
1.2362886948444793e+00,1.5939118674304221e-05,4.1844939274210576e-02,6.0005368052118087e+00,1.4339934312940909e+02,2.9686356790697998e-04
1.2342824789375990e+00,1.2813329189184457e-04,3.2365133198219022e-02,5.9789813657989530e+00,1.8473526214710472e+02,4.5698391486632137e-03
1.2336685993824299e+00,3.3118290270292465e-06,3.2783747211813770e-02,5.9721480845278867e+00,1.8216795188000341e+02,2.2483958609001190e-05
1.2301975383065797e+00,1.4649194630189815e-03,3.7889341333731862e-02,5.9572396974833079e+00,1.5722732271884962e+02,1.9345728608828702e-02
1.2335000321862779e+00,1.1745882579059905e-04,4.0635959342743166e-02,5.9849954015971436e+00,1.4728323136453659e+02,2.6789957987570522e-04
1.2335388739702091e+00,1.9330393530663474e-07,4.1346600205288117e-02,5.9853761794376323e+00,1.4476102387427053e+02,3.0657125396324329e-06
1.2331516750852680e+00,2.5914214225239293e-05,3.0831668168125072e-02,5.9818989495385981e+00,1.9401801151073974e+02,8.6301627851050771e-04
1.2324996320823343e+00,6.9402202135137903e-05,2.0378908852151611e-02,5.9755879848604554e+00,2.9322413816231142e+02,3.6355009980423053e-03
1.2319581587824806e+00,2.6576666345990872e-06,2.0461864351405866e-02,5.9695693188145746e+00,2.9174122241722444e+02,2.0452028302028816e-06
1.2303542812988613e+00,4.6685900300187151e-04,2.4930874215640164e-02,5.9801356808720909e+00,2.3986867163769594e+02,8.3789134204997028e-03
1.2320305774205560e+00,2.4784307560731977e-05,2.5710146870433093e-02,5.9987847376161536e+00,2.3332362774305312e+02,8.4031165392397500e-05
1.2356803831323981e+00,3.9733141688993437e-03,6.2819541570895893e-02,6.0775580352187690e+00,9.6746297143220218e+01,4.3474107692390941e-02
1.2270451910829445e+00,6.8564984067494804e-04,5.4261432874108083e-02,5.9582753333054175e+00,1.0980681890817753e+02,9.3975309893017927e-03
1.2282116362991915e+00,3.4803566963824527e-05,5.7028081721048902e-02,5.9707721737062425e+00,1.0469880791207549e+02,6.5082585513208857e-04
1.2231523354974769e+00,3.8369551978823880e-04,5.4033111362276579e-02,5.9154449761176364e+00,1.0947814824980682e+02,6.0182812003412049e-03
1.2222852009478511e+00,7.0914723829092803e-06,5.5201969562067847e-02,5.9057980107977137e+00,1.0698527711329879e+02,6.1991384808299900e-05
1.2157400820842068e+00,3.1222922248342021e-03,5.7056144923916897e-02,5.8608642697125646e+00,1.0272100012238641e+02,3.0096252576803068e-02
1.2211496624356413e+00,6.1547826906268254e-04,5.5001757568628004e-02,5.9507783341477385e+00,1.0819251233422318e+02,3.4904919330518004e-03
1.2212806315940352e+00,1.5545664301233777e-05,4.9749396355149446e-02,5.9264381208153889e+00,1.1912582975897671e+02,1.1575268537923264e-04
1.2183737054976100e+00,9.5415216419121585e-04,4.5270586174556184e-02,5.9231256056894743e+00,1.3083827947026893e+02,6.9193401266617006e-03
1.2176585430315383e+00,5.5187281245462763e-06,4.5891246490292838e-02,5.9151988998110214e+00,1.2889601726251294e+02,3.4720475164231529e-05
1.2140656486492343e+00,6.0432839703297638e-04,6.4307937337106269e-02,5.8812437871496455e+00,9.1454399420709052e+01,3.9261691872969663e-03
1.2147022785321837e+00,2.9021450762496420e-06,6.3935641151929040e-02,5.8882065915362434e+00,9.2095840214446440e+01,1.7510850075689084e-05
1.2128879512837656e+00,1.1820953485378078e-04,5.4426061875329466e-02,5.8688852165825551e+00,1.0783225929566721e+02,2.8158925163817377e-03
1.2125421949747182e+00,9.5343068114987281e-07,5.4604763914178116e-02,5.8650992907344985e+00,1.0741002927789651e+02,6.3592485859762601e-06
1.2099790461040494e+00,1.0030850627080693e-03,7.0023398456264707e-02,5.8590973052512521e+00,8.3673421090961952e+01,1.3307308436734467e-02
1.2081027545140590e+00,3.0703000367875151e-05,7.1515184873352469e-02,5.8386032620249235e+00,8.1641448209420304e+01,1.0360366856749168e-04
1.2038141489622838e+00,6.6484087414439401e-04,5.7005098915191878e-02,5.8553103881142352e+00,1.0271555526682532e+02,1.4046903300689859e-03
1.2036746432503995e+00,3.3909074071994326e-07,5.7168655040375937e-02,5.8537394837469714e+00,1.0239421374549933e+02,2.5921246327626110e-06
1.2000617402304126e+00,1.4689248903849489e-03,4.5852011320306571e-02,5.8136285545503901e+00,1.2679113493928013e+02,7.8914828818047889e-03
1.1993629953560478e+00,7.2026001159144008e-06,4.6795476012591111e-02,5.8060174963747464e+00,1.2407219652627403e+02,5.3600259095782496e-05
1.1944163601094211e+00,2.7806899574686687e-04,4.4452607382144883e-02,5.7527488359342289e+00,1.2941308001305035e+02,3.7903414465759941e-03
1.1938516841253288e+00,2.8714302081659719e-06,4.5224999432884404e-02,5.7466526887853790e+00,1.2706805441343626e+02,3.3617453758067612e-05
1.1880799369968598e+00,6.0504309972262663e-04,3.9110646993018056e-02,5.7743338756790257e+00,1.4764097041682402e+02,9.1705413489464142e-03
1.1868031217112653e+00,5.2604892899654017e-04,3.9665634765259888e-02,5.7303766877099802e+00,1.4446703605330379e+02,9.0411006018687144e-03
1.1877938449815835e+00,4.6289042343308263e-04,3.9302667498582931e-02,5.7712615202474256e+00,1.4684147126796191e+02,8.8701278273199107e-03
1.1868133464037227e+00,5.2362799877605213e-04,3.9658766976907817e-02,5.7304863833878734e+00,1.4449481968828164e+02,8.9969849395559777e-03
1.1876029641382500e+00,1.8981664383987571e-04,9.2944628374089386e-02,5.7577237346609405e+00,6.1947891291650464e+01,1.8413174487125336e-03
1.1874129083736895e+00,4.7696178718151834e-07,9.3259886298744904e-02,5.7556634209293627e+00,6.1716389000217156e+01,3.4324955925510359e-06
1.1791279621573605e+00,3.0812860273410356e-03,6.9031020431635726e-02,5.6791795795555249e+00,8.2269964199353694e+01,2.4499332519147789e-02
1.1811332833472716e+00,7.1515458578520882e-04,5.4584132289308807e-02,5.7010451938294713e+00,1.0444510070458909e+02,9.9536471185027141e-03
1.1824010844128232e+00,1.4671821728941491e-05,5.5013503377952799e-02,5.7145732540731142e+00,1.0387582871814132e+02,1.0591246682510362e-04
1.1817005584064919e+00,5.6947580587853096e-04,4.8598200277739437e-02,5.7261746522776154e+00,1.1782688699483607e+02,6.6199975422881700e-03
1.1806447810677099e+00,8.7939153988911828e-06,4.9090713038432668e-02,5.7149161944853759e+00,1.1641542444109990e+02,8.5226706960016383e-06
1.1774408406059873e+00,3.7986713716836259e-04,3.9319330515420234e-02,5.6827975258982937e+00,1.4452935620736517e+02,1.6195744247092117e-03
1.1772314677671392e+00,3.6365059811167494e-07,3.9489440278411739e-02,5.6805570841175959e+00,1.4385002785727170e+02,1.9048811837306534e-06
1.1739035173996342e+00,2.1190202771665135e-04,3.3798152284956064e-02,5.6455233098902244e+00,1.6703644809610228e+02,5.7299997700428510e-03
1.1730646352577059e+00,6.3979026922633572e-06,3.4635865778317600e-02,5.6366064725011329e+00,1.6273900899655598e+02,5.7613279440768497e-05
1.1680474738010269e+00,9.7736945496474281e-04,4.1279528869676792e-02,5.5932751575229638e+00,1.3549755316203922e+02,1.0433993182573341e-03
1.1679872850092141e+00,1.8871837485431049e-07,4.1374378682845749e-02,5.5925547999385996e+00,1.3516951741579462e+02,1.7071018214615147e-06
1.1675427986462237e+00,2.7434302953858284e-05,3.1591610273894753e-02,5.5880810899922890e+00,1.7688497172332853e+02,1.1132682232300327e-03
1.1668228164144525e+00,1.3705723241338524e-03,3.7468385722058718e-02,5.5600190705219541e+00,1.4839227693891843e+02,3.7173584309653174e-02
1.1353734838263716e+00,5.4179707273359192e-03,4.9496149705857251e-02,5.2257357875104367e+00,1.0557863224848046e+02,9.5281434632085368e-02
1.1658484118613133e+00,1.5606054898493248e-03,4.5387555824594888e-02,5.5511080224257947e+00,1.2230462560880456e+02,3.6574846301088712e-03
1.1667995389925891e+00,1.1674503957623400e-03,3.7495108329419276e-02,5.5597167943976817e+00,1.4827845663364673e+02,3.7148640742474710e-02
1.1655198396658928e+00,1.1149077905834282e-03,3.8983709044360007e-02,5.5462338967479781e+00,1.4227055435994700e+02,3.4462614863711057e-02
1.1624641108622618e+00,8.7370931945866175e-04,4.2575117303301963e-02,5.5140718477836739e+00,1.2951395549897930e+02,2.4589267476448125e-02
1.1600865694933815e+00,2.2927785702207823e-04,4.5534766767725172e-02,5.4890860113235371e+00,1.2054714234781532e+02,5.7726470349547159e-03
1.1604162140096006e+00,2.2657288871396377e-06,4.5282867956298656e-02,5.4925267088246406e+00,1.2129370238045298e+02,5.1027870627064919e-05
1.1522203192798168e+00,3.2645231716791788e-04,3.0263756424816549e-02,5.4004410730885510e+00,1.7844582798254817e+02,7.7604730537579507e-03
1.1526661180488560e+00,7.2211597704635455e-06,2.7776707763922520e-02,5.4050911163180873e+00,1.9459077592119942e+02,2.7872743269674702e-04
1.1501500849177575e+00,1.4797247659731078e-04,2.0872407875599679e-02,5.3789509072394219e+00,2.5770629528218154e+02,6.5737706086217420e-03
1.1491023845157877e+00,9.1984183014040035e-06,2.1833285522920201e-02,5.3680625003958067e+00,2.4586599642827503e+02,1.0682629099939687e-04
1.1442782229177451e+00,1.5558284462518409e-04,3.8299654355881001e-02,5.3170033039454845e+00,1.3882640439884403e+02,3.0431622197282632e-03
1.1439266204556036e+00,1.3806511634067672e-06,3.8761633107584743e-02,5.3133561158471547e+00,1.3707771551058448e+02,1.7669264425216891e-05
1.1389549468616991e+00,1.3916823035015432e-04,3.9071798150066013e-02,5.2623669153519028e+00,1.3468453371765312e+02,8.7085202734752331e-04
1.1388858552033569e+00,1.2181952323067688e-07,3.9186945256583616e-02,5.2616459693304831e+00,1.3427037843544332e+02,2.6397727664410024e-06
1.1335607400390098e+00,3.3204350772283840e-04,3.7862245691372011e-02,5.2059126606763346e+00,1.3749614069676406e+02,6.4361539263836686e-03
1.1327029530733106e+00,1.7585067870311234e-05,4.0145659808393498e-02,5.1981663887318286e+00,1.2948264927121753e+02,2.2142114667403231e-04
1.1258775730004036e+00,1.6331618332860126e-03,3.7433776273870428e-02,5.1167543623113172e+00,1.3668816965930634e+02,1.7237116193807484e-02
1.1281268256821553e+00,3.7858318182865537e-04,3.0822107009219814e-02,5.1352417171542273e+00,1.6660904186784256e+02,4.8006888047465680e-03
1.1289422995208309e+00,5.1497728316881698e-06,3.0618171767051994e-02,5.1435288219076236e+00,1.6798941690707150e+02,1.7744000904556996e-05
1.1265735426803845e+00,8.2854709745830478e-04,2.6152900250229871e-02,5.1076133380936515e+00,1.9529816155088795e+02,9.2377085814757606e-03
1.1248585463081353e+00,2.2031812342474859e-05,2.7686116815434581e-02,5.0901746201615801e+00,1.8385296334962680e+02,1.9384468286218339e-04
1.1195823768963082e+00,3.3347829846701755e-04,2.2059163056735383e-02,5.0442569498395384e+00,2.2866946206734539e+02,4.9981260400017696e-03
1.1202148473915676e+00,3.8489753061576200e-06,2.1307446677856012e-02,5.0506560599343029e+00,2.3703713243047795e+02,1.0287842021744220e-04
1.1172800822347109e+00,1.3773850506877204e-03,2.6942753768048319e-02,4.9903341997033763e+00,1.8521990152400321e+02,2.0518674852333156e-02
1.1135483075828070e+00,1.1462639450373396e-04,3.1145940108363350e-02,4.9527013526932304e+00,1.5901595313744679e+02,1.0697049124111222e-03
1.1143741501134063e+00,5.7463626311492009e-06,3.0646112093513211e-02,4.9610038350960410e+00,1.6188036576901135e+02,7.2068928310348420e-05
1.1073760948674412e+00,4.8426761203286295e-04,3.9616566559228947e-02,4.8927545483297932e+00,1.2350274072880232e+02,2.1215337234283720e-03
1.1077523973053700e+00,1.0777532587827244e-06,3.9116662546741426e-02,4.8965080463102382e+00,1.2517704035867796e+02,1.8797439248377450e-05
1.1030762434833183e+00,2.7854371760829166e-04,3.7090706121179685e-02,4.8498116355703980e+00,1.3075544099175397e+02,5.9071770401046978e-03
1.1021971959417538e+00,3.2213202220882927e-05,3.9646022511728517e-02,4.8325765102246798e+00,1.2189309807295434e+02,1.1072509515816976e-04
1.0966292667314987e+00,3.0894370276931063e-04,4.1675926095710872e-02,4.7773710441540773e+00,1.1463143094127298e+02,5.4537284372623675e-03
1.0960613940791712e+00,3.4391641433352193e-06,4.2480492357545002e-02,4.7717659092305134e+00,1.1232840403703550e+02,5.9475230860649644e-05
1.0894409970418180e+00,4.0385559562130933e-04,4.7305914722534648e-02,4.7065665109143104e+00,9.9492136205798602e+01,4.9246407831910399e-03
1.0889801628638214e+00,2.3020290815476505e-06,4.7953425182860630e-02,4.7020503722829066e+00,9.8054525914522145e+01,4.4819839035671906e-05
1.0815370821220827e+00,1.3043723354786150e-03,4.0068024172081322e-02,4.6507286276599435e+00,1.1607082514691322e+02,1.7513191447389529e-02
1.0838462614216704e+00,7.3919389043268665e-04,4.1177529774738909e-02,4.6358178570004300e+00,1.1258125201683067e+02,8.0556660266086003e-03
1.0835881661088709e+00,2.8799011537326822e-06,4.2482587796169737e-02,4.6333101748871268e+00,1.0906374623687283e+02,6.8223170931139455e-05
1.0779041302270003e+00,1.3101670779278229e-03,4.3519040053317137e-02,4.5980471254711421e+00,1.0565598689304423e+02,4.1907505788970267e-03
1.0779821967609124e+00,3.3839165366033684e-07,4.3666197255762852e-02,4.5988160683157879e+00,1.0531753066060404e+02,5.7277158781092516e-06
1.0717911649702165e+00,3.6635619122733049e-04,4.7337738548612479e-02,4.5387621717765914e+00,9.5880418265346719e+01,4.9518143121240971e-03
1.0712962788461968e+00,2.4053096588486992e-06,4.8029344833280661e-02,4.5339904469147578e+00,9.4400422546947780e+01,4.4797406000076865e-05
1.0642099148570177e+00,2.3882007526461650e-04,4.8615191817119804e-02,4.4591428482196056e+00,9.1723238797328406e+01,6.3503772861012338e-04
1.0642130184232603e+00,7.4873871631937713e-08,4.8555391569634281e-02,4.4591767816539596e+00,9.1836902916516763e+01,4.2617043608968936e-07
1.0585589327101825e+00,3.2393258792916610e-04,5.0033249374938443e-02,4.4050952279246411e+00,8.8043356826853312e+01,4.6437398292126283e-03
1.0579880433319175e+00,2.7488966899828697e-06,5.0812394474275123e-02,4.3996601117052894e+00,8.6586356679819772e+01,4.1039975031533293e-05
1.0512670633675476e+00,4.7246837503056431e-04,4.7282133900252182e-02,4.3359958222123023e+00,9.1704740555061449e+01,7.5879527266472487e-03
1.0518652107114681e+00,4.8218186426445868e-06,4.6108899356305182e-02,4.3416510092222351e+00,9.4160803442134949e+01,8.6498907432325256e-05
1.0458455220579903e+00,8.1228855660778849e-04,5.0554753127171670e-02,4.2770710489236343e+00,8.4602748195892914e+01,8.6901125672871216e-03
1.0447973059917228e+00,4.6772391234908264e-04,5.1372733090131163e-02,4.2887278229656109e+00,8.3482570713947212e+01,2.6570501030398599e-04
1.0451244565789206e+00,2.8055396087389101e-07,5.1093003102600322e-02,4.2918116242240973e+00,8.3999987544393733e+01,2.2889594430436527e-06
1.0391947482200763e+00,3.3564885136977093e-04,5.5352908016776760e-02,4.2360656910448737e+00,7.6528331443055819e+01,3.8424785627001498e-03
1.0388588651070150e+00,1.1313026759007191e-06,5.5771383920042862e-02,4.2329218368075994e+00,7.5897737141975270e+01,2.0806244373277606e-05
1.0322955068534887e+00,2.3028601604753885e-04,5.9844667208120719e-02,4.1857450938813638e+00,6.9943493533428367e+01,1.1824304535343414e-04
1.0321870336165164e+00,4.4007243933782620e-08,5.9940868083154547e-02,4.1847401710951804e+00,6.9814473912686580e+01,8.2257526785206724e-08
1.0256931628326367e+00,3.6290912231765770e-04,6.4594760901009685e-02,4.1245788630004201e+00,6.3853148544372871e+01,3.5667890370892599e-03
1.0253305453069403e+00,1.0749721382335492e-06,6.5035940359890146e-02,4.1212352715820453e+00,6.3368581261012253e+01,1.7290692810443223e-05
1.0181414450777444e+00,1.0193483753157414e-03,7.0565168197650976e-02,4.0494691963292642e+00,5.7386233176498912e+01,2.9270760051479244e-03
1.0188487856438282e+00,1.7875046255693385e-06,6.9820516725588588e-02,4.0559519655387017e+00,5.8091119283456003e+01,2.6121572798477411e-05
1.0122344975057151e+00,3.6435266612900094e-04,7.4839918686709986e-02,3.9955173398298478e+00,5.3387515779588476e+01,2.9457765993006302e-03
1.0118909813883701e+00,8.0674307093883459e-07,7.5241870289358123e-02,3.9923902934253044e+00,5.3060752983302308e+01,1.2172558212126657e-05
1.0046020671580205e+00,2.8192587402839153e-04,8.0822591345258599e-02,3.9291897723757798e+00,4.8614993740933585e+01,2.1227124667331262e-03
1.0043505432106512e+00,4.3392284014465728e-07,8.1118481592917333e-02,3.9269160606153228e+00,4.8409634691167497e+01,6.1857806649518951e-06
9.9669205496066748e-01,4.1919345899964650e-04,8.7683381070244565e-02,3.8579860278040474e+00,4.3999056385763147e+01,2.0882728337161113e-03
9.9632115195488191e-01,6.4163011593273564e-07,8.8089580526592035e-02,3.8546603194620292e+00,4.3758413837586659e+01,8.3354811591466892e-06
9.8792349425058334e-01,2.0591358969337553e-03,7.0222240864776755e-02,3.8222632615009871e+00,5.4430949716647703e+01,1.1131816476094085e-02
9.8968060710563455e-01,1.6610408961707267e-05,6.8244638152679157e-02,3.8379071057739225e+00,5.6237489268939051e+01,2.7320752261161601e-04
9.8392991527100937e-01,2.9938993971610430e-04,7.1550878059433512e-02,3.7868435317213365e+00,5.2925186027428019e+01,2.7526916179607770e-03
9.8357871400714725e-01,7.6683044271955598e-07,7.1945313799276017e-02,3.7837325294097219e+00,5.2591785755027139e+01,1.1043784647629698e-05
9.7711817642030208e-01,3.3787040988878024e-04,7.6320392576028948e-02,3.7267368878984226e+00,4.8830158783393536e+01,2.8677429152366889e-03
9.7673259955045644e-01,8.4943434567266162e-07,7.6749985018102845e-02,3.7233452158809990e+00,4.8512650719121076e+01,1.2660036385179281e-05
9.6950740099728172e-01,3.7722792650634229e-04,8.2200096658505528e-02,3.6600701663683668e+00,4.4526348692433643e+01,2.4491041940486917e-03
9.6909071465555119e-01,2.0440868942573190e-05,7.8541343416912754e-02,3.6727460315284697e+00,4.6761945642218244e+01,5.4123684721251558e-05
9.6106955061804322e-01,4.1552938124243046e-04,8.5225459965930339e-02,3.6030843193360105e+00,4.2277088569265295e+01,2.1317720968502046e-03
9.6062801574027379e-01,7.6798757491841752e-07,8.5678830270609643e-02,3.5992657766674880e+00,4.2008810873111813e+01,9.7698947705944847e-06
9.5171750073394712e-01,1.9077750759782927e-04,9.2871491685435209e-02,3.5230664369617637e+00,3.7934853559741811e+01,4.3434530357894068e-04
9.5161586747734539e-01,5.1755174473057166e-08,9.2975585364559840e-02,3.5221962553265702e+00,3.7883023177707798e+01,3.5987256415158458e-07
9.4253788047594633e-01,4.8787314690530953e-04,1.0259280206300793e-01,3.4435548226250985e+00,3.3565267283665968e+01,8.7199200648181740e-04
9.4296373618313201e-01,3.5315252334102987e-07,1.0221912612532200e-01,3.4471672898776724e+00,3.3723310113719812e+01,2.4923863403398593e-06
9.3516406874575109e-01,5.7861411684210270e-04,9.8343810016900970e-02,3.4121984791301871e+00,3.4696626849659175e+01,2.1749162406033569e-03
9.3530127911843342e-01,2.8534521218221081e-07,9.8164091587760502e-02,3.4133501960867738e+00,3.4771881865123518e+01,2.6596839514170473e-06
9.2727229154476754e-01,5.4147623366366106e-04,1.0537081643321586e-01,3.3464792480225793e+00,3.1759071072051356e+01,2.7654953669908589e-03
9.2661381798617393e-01,1.5101435900591908e-06,1.0602030598040030e-01,3.3409861452985501e+00,3.1512700462458479e+01,1.4937421111325152e-05
